country_name,city_name,aqi_value,aqi_category,co_aqi_value,co_aqi_category,ozone_aqi_value,ozone_aqi_category,no2_aqi_value,no2_aqi_category,pm2.5_aqi_value,pm2.5_aqi_category,city_ascii,country,lat,lng
Russian Federation,Teykovo,38.0,Good,1.0,Good,38.0,Good,0.0,Good,14.0,Good,Teykovo,Russia,56.8547,40.5411
Mexico,Teziutlan,67.0,Moderate,1.0,Good,29.0,Good,1.0,Good,67.0,Moderate,Teziutlan,Mexico,19.8178,-97.3667
Mexico,Tezoyuca,243.0,Very Unhealthy,2.0,Good,39.0,Good,5.0,Good,243.0,Very Unhealthy,Tezoyuca,Mexico,19.5903,-98.9083
India,Tezpur,51.0,Moderate,2.0,Good,28.0,Good,1.0,Good,51.0,Moderate,Tezpur,India,26.63,92.8
India,Tezu,27.0,Good,1.0,Good,26.0,Good,0.0,Good,27.0,Good,Tezu,India,27.92,96.17
Italy,Tezze Sul Brenta,65.0,Moderate,1.0,Good,38.0,Good,2.0,Good,65.0,Moderate,Tezze sul Brenta,Italy,45.6833,11.7
Thailand,Tha Bo,46.0,Good,0.0,Good,25.0,Good,0.0,Good,46.0,Good,Tha Bo,Thailand,17.8494,102.5858
Thailand,Tha Mai,41.0,Good,0.0,Good,18.0,Good,0.0,Good,41.0,Good,Tha Mai,Thailand,12.6196,102.0112
Thailand,Tha Maka,33.0,Good,0.0,Good,22.0,Good,0.0,Good,33.0,Good,,,,
Thailand,Tha Muang,41.0,Good,0.0,Good,19.0,Good,0.0,Good,41.0,Good,Tha Muang,Thailand,13.9611,99.6411
Thailand,Tha Rua,51.0,Moderate,0.0,Good,28.0,Good,0.0,Good,51.0,Moderate,,,,
South Africa,Thaba Nchu,90.0,Moderate,2.0,Good,17.0,Good,3.0,Good,90.0,Moderate,Thaba Nchu,South Africa,-29.2,26.8333
South Africa,Thabazimbi,84.0,Moderate,5.0,Good,10.0,Good,4.0,Good,84.0,Moderate,Thabazimbi,South Africa,-24.6,27.4
Viet Nam,Thai Binh,173.0,Unhealthy,8.0,Good,25.0,Good,18.0,Good,173.0,Unhealthy,Thai Binh,Vietnam,20.4461,106.3422
Viet Nam,Thai Nguyen,150.0,Unhealthy,3.0,Good,150.0,Unhealthy,1.0,Good,105.0,Unhealthy for Sensitive Groups,Thai Nguyen,Vietnam,21.6,105.85
India,Thakurdwara,235.0,Very Unhealthy,4.0,Good,203.0,Very Unhealthy,3.0,Good,235.0,Very Unhealthy,,,,
India,Thakurganj,79.0,Moderate,2.0,Good,46.0,Good,1.0,Good,79.0,Moderate,,,,
Bangladesh,Thakurgaon,193.0,Unhealthy,2.0,Good,73.0,Moderate,1.0,Good,193.0,Unhealthy,,,,
India,Thalassery,71.0,Moderate,1.0,Good,23.0,Good,0.0,Good,71.0,Moderate,,,,
Germany,Thale,38.0,Good,1.0,Good,38.0,Good,1.0,Good,28.0,Good,Thale,Germany,51.75,11.05
Switzerland,Thalwil,113.0,Unhealthy for Sensitive Groups,1.0,Good,27.0,Good,3.0,Good,113.0,Unhealthy for Sensitive Groups,Thalwil,Switzerland,47.2833,8.5667
Botswana,Thamaga,59.0,Moderate,1.0,Good,16.0,Good,0.0,Good,59.0,Moderate,Thamaga,Botswana,-24.7167,25.5333
India,Thana,154.0,Unhealthy,2.0,Good,25.0,Good,2.0,Good,154.0,Unhealthy,,,,
India,Thana Bhawan,171.0,Unhealthy,5.0,Good,38.0,Good,12.0,Good,171.0,Unhealthy,Thana Bhawan,India,29.5833,77.4167
Myanmar,Thanatpin,59.0,Moderate,0.0,Good,23.0,Good,0.0,Good,59.0,Moderate,Thanatpin,Burma,17.2942,96.58
India,Thanesar,233.0,Very Unhealthy,3.0,Good,172.0,Unhealthy,2.0,Good,233.0,Very Unhealthy,Thanesar,India,29.9667,76.8167
Viet Nam,Thanh Hoa,124.0,Unhealthy for Sensitive Groups,3.0,Good,124.0,Unhealthy for Sensitive Groups,1.0,Good,113.0,Unhealthy for Sensitive Groups,Thanh Hoa,Vietnam,19.8075,105.7764
India,Thanjavur,61.0,Moderate,1.0,Good,31.0,Good,0.0,Good,61.0,Moderate,,,,
Pakistan,Thano Bula Khan,174.0,Unhealthy,1.0,Good,40.0,Good,0.0,Good,174.0,Unhealthy,,,,
Thailand,Thanyaburi,64.0,Moderate,1.0,Good,29.0,Good,1.0,Good,64.0,Moderate,,,,
Thailand,Thap Khlo,50.0,Good,0.0,Good,21.0,Good,0.0,Good,50.0,Good,Thap Khlo,Thailand,16.16,100.5967
Thailand,Thap Than,21.0,Good,0.0,Good,21.0,Good,0.0,Good,19.0,Good,Thap Than,Thailand,15.457,99.8959
India,Tharad,188.0,Unhealthy,1.0,Good,27.0,Good,1.0,Good,188.0,Unhealthy,Tharad,India,24.3926,71.6248
Myanmar,Tharrawaddy,54.0,Moderate,0.0,Good,21.0,Good,0.0,Good,54.0,Moderate,,,,
India,Thasra,157.0,Unhealthy,1.0,Good,39.0,Good,0.0,Good,157.0,Unhealthy,,,,
Thailand,That Phanom,60.0,Moderate,2.0,Good,14.0,Good,2.0,Good,60.0,Moderate,,,,
United Kingdom of Great Britain and Northern Ireland,Thatcham,28.0,Good,1.0,Good,28.0,Good,5.0,Good,26.0,Good,Thatcham,United Kingdom,51.405,-1.264
Myanmar,Thaton,54.0,Moderate,0.0,Good,22.0,Good,0.0,Good,54.0,Moderate,Thaton,Burma,16.9333,97.3667
Pakistan,Thatta,117.0,Unhealthy for Sensitive Groups,1.0,Good,20.0,Good,2.0,Good,117.0,Unhealthy for Sensitive Groups,Thatta,Pakistan,24.7461,67.9244
Myanmar,Thayetmyo,37.0,Good,0.0,Good,25.0,Good,0.0,Good,37.0,Good,,,,
United States of America,The Colony,71.0,Moderate,1.0,Good,17.0,Good,6.0,Good,71.0,Moderate,The Colony,United States,33.0925,-96.8976
United States of America,The Crossings,64.0,Moderate,1.0,Good,18.0,Good,11.0,Good,64.0,Moderate,The Crossings,United States,25.6708,-80.4018
Netherlands,The Hague,35.0,Good,0.0,Good,35.0,Good,1.0,Good,32.0,Good,The Hague,Netherlands,52.08,4.31
United States of America,The Hammocks,34.0,Good,1.0,Good,34.0,Good,1.0,Good,28.0,Good,The Hammocks,United States,25.67,-80.4482
United States of America,The Woodlands,51.0,Moderate,1.0,Good,12.0,Good,11.0,Good,51.0,Moderate,The Woodlands,United States,30.1738,-95.5134
Greece,Thermi,63.0,Moderate,1.0,Good,45.0,Good,0.0,Good,63.0,Moderate,Thermi,Greece,40.55,23.0167
Greece,Thessaloniki,63.0,Moderate,1.0,Good,47.0,Good,1.0,Good,63.0,Moderate,Thessaloniki,Greece,40.6403,22.9347
Canada,Thetford Mines,40.0,Good,1.0,Good,40.0,Good,0.0,Good,22.0,Good,Thetford Mines,Canada,46.1,-71.3
South Africa,Theunissen,81.0,Moderate,2.0,Good,16.0,Good,3.0,Good,81.0,Moderate,,,,
Belgium,Theux,61.0,Moderate,1.0,Good,36.0,Good,3.0,Good,61.0,Moderate,Theux,Belgium,50.5333,5.8167
France,Thiais,55.0,Moderate,1.0,Good,18.0,Good,6.0,Good,55.0,Moderate,Thiais,France,48.765,2.3923
United States of America,Thibodaux,26.0,Good,0.0,Good,26.0,Good,0.0,Good,17.0,Good,Thibodaux,United States,29.7949,-90.8146
Italy,Thiene,62.0,Moderate,1.0,Good,36.0,Good,2.0,Good,62.0,Moderate,Thiene,Italy,45.7083,11.4778
France,Thiers,36.0,Good,1.0,Good,24.0,Good,2.0,Good,36.0,Good,Thiers,France,45.8572,3.5483
Senegal,Thies,181.0,Unhealthy,3.0,Good,22.0,Good,6.0,Good,181.0,Unhealthy,Thies,Senegal,14.7833,-16.9167
Kenya,Thika,92.0,Moderate,2.0,Good,18.0,Good,1.0,Good,92.0,Moderate,Thika,Kenya,-1.0396,37.09
France,Thionville,50.0,Good,1.0,Good,28.0,Good,3.0,Good,50.0,Good,Thionville,France,49.3589,6.1692
India,Thiruvananthapuram,65.0,Moderate,1.0,Good,28.0,Good,0.0,Good,65.0,Moderate,Thiruvananthapuram,India,8.5241,76.9366
India,Thiruvarur,70.0,Moderate,1.0,Good,40.0,Good,0.0,Good,70.0,Moderate,,,,
Denmark,Thisted,46.0,Good,0.0,Good,34.0,Good,1.0,Good,46.0,Good,Thisted,Denmark,56.9569,8.6944
Greece,Thivai,43.0,Good,1.0,Good,43.0,Good,0.0,Good,25.0,Good,,,,
Thailand,Thoen,39.0,Good,1.0,Good,9.0,Good,1.0,Good,39.0,Good,Thoen,Thailand,17.61,99.2234
South Africa,Thohoyandou,31.0,Good,1.0,Good,29.0,Good,0.0,Good,31.0,Good,Thohoyandou,South Africa,-22.95,30.4833
Netherlands,Tholen,34.0,Good,1.0,Good,32.0,Good,2.0,Good,34.0,Good,Tholen,Netherlands,51.5333,4.2
Germany,Tholey,65.0,Moderate,1.0,Good,30.0,Good,5.0,Good,65.0,Moderate,Tholey,Germany,49.4667,7.0333
United States of America,Thomasville,61.0,Moderate,2.0,Good,30.0,Good,8.0,Good,61.0,Moderate,Thomasville,United States,30.8394,-83.9782
United States of America,Thomasville,61.0,Moderate,2.0,Good,30.0,Good,8.0,Good,61.0,Moderate,Thomasville,United States,35.8813,-80.0807
Canada,Thompson,45.0,Good,1.0,Good,33.0,Good,0.0,Good,45.0,Good,Thompson,United States,41.6474,-74.6745
Canada,Thompson,45.0,Good,1.0,Good,33.0,Good,0.0,Good,45.0,Good,Thompson,Canada,55.7433,-97.8553
Switzerland,Thonex,31.0,Good,1.0,Good,30.0,Good,0.0,Good,31.0,Good,Thonex,Switzerland,46.1833,6.1833
Myanmar,Thongwa,38.0,Good,0.0,Good,25.0,Good,0.0,Good,38.0,Good,Thongwa,Burma,16.7547,96.5193
France,Thonon Les Bains,32.0,Good,1.0,Good,28.0,Good,1.0,Good,32.0,Good,,,,
United Kingdom of Great Britain and Northern Ireland,Thornaby,33.0,Good,1.0,Good,33.0,Good,1.0,Good,13.0,Good,,,,
United States of America,Thornton,45.0,Good,1.0,Good,31.0,Good,5.0,Good,45.0,Good,Thornton,United States,39.9197,-104.9438
United States of America,Thornton,45.0,Good,1.0,Good,31.0,Good,5.0,Good,45.0,Good,Thornton,United Kingdom,53.7898,-1.8504
France,Thouars,30.0,Good,1.0,Good,30.0,Good,2.0,Good,26.0,Good,Thouars,France,46.9758,-0.2142
India,Thoubal,23.0,Good,1.0,Good,20.0,Good,0.0,Good,23.0,Good,Thoubal,India,24.63,94.02
United States of America,Thousand Oaks,50.0,Good,2.0,Good,31.0,Good,14.0,Good,50.0,Good,Thousand Oaks,United States,34.1914,-118.8756
India,Thrissur,89.0,Moderate,1.0,Good,21.0,Good,4.0,Good,89.0,Moderate,,,,
Belgium,Thuin,40.0,Good,1.0,Good,24.0,Good,3.0,Good,40.0,Good,Thuin,Belgium,50.3333,4.2833
Pakistan,Thul,170.0,Unhealthy,1.0,Good,58.0,Moderate,1.0,Good,170.0,Unhealthy,,,,
Switzerland,Thun,46.0,Good,1.0,Good,26.0,Good,1.0,Good,46.0,Good,Thun,Switzerland,46.7667,7.6333
Canada,Thunder Bay,83.0,Moderate,1.0,Good,22.0,Good,0.0,Good,83.0,Moderate,Thunder Bay,Canada,48.3822,-89.2461
Thailand,Thung Song,53.0,Moderate,0.0,Good,16.0,Good,0.0,Good,53.0,Moderate,Thung Song,Thailand,8.1669,99.6745
Brazil,Tiangua,30.0,Good,0.0,Good,9.0,Good,1.0,Good,30.0,Good,Tiangua,Brazil,-3.7333,-40.9833
Mexico,Tianguistenco,160.0,Unhealthy,4.0,Good,7.0,Good,15.0,Good,160.0,Unhealthy,,,,
China,Tianjin,142.0,Unhealthy for Sensitive Groups,4.0,Good,113.0,Unhealthy for Sensitive Groups,9.0,Good,142.0,Unhealthy for Sensitive Groups,Tianjin,China,39.1336,117.2054
China,Tianmen,178.0,Unhealthy,4.0,Good,178.0,Unhealthy,4.0,Good,129.0,Unhealthy for Sensitive Groups,,,,
China,Tianpeng,178.0,Unhealthy,7.0,Good,104.0,Unhealthy for Sensitive Groups,13.0,Good,178.0,Unhealthy,,,,
Spain,Tias,25.0,Good,0.0,Good,25.0,Good,0.0,Good,9.0,Good,,,,
Côte d'Ivoire,Tiassale,64.0,Moderate,1.0,Good,17.0,Good,0.0,Good,64.0,Moderate,,,,
Brazil,Tibagi,18.0,Good,0.0,Good,18.0,Good,0.0,Good,14.0,Good,Tibagi,Brazil,-24.5,-50.4
Cameroon,Tibati,36.0,Good,1.0,Good,12.0,Good,0.0,Good,36.0,Good,Tibati,Cameroon,6.4667,12.6333
Israel,Tiberias,131.0,Unhealthy for Sensitive Groups,3.0,Good,66.0,Moderate,11.0,Good,131.0,Unhealthy for Sensitive Groups,Tiberias,Israel,32.7944,35.5333
Niger,Tibiri,82.0,Moderate,1.0,Good,45.0,Good,0.0,Good,82.0,Moderate,,,,
Colombia,Tibu,68.0,Moderate,1.0,Good,32.0,Good,0.0,Good,68.0,Moderate,Tibu,Colombia,8.65,-72.7333
Nicaragua,Ticuantepe,34.0,Good,1.0,Good,16.0,Good,3.0,Good,34.0,Good,Ticuantepe,Nicaragua,12.0167,-86.2
Mexico,Ticul,60.0,Moderate,1.0,Good,24.0,Good,0.0,Good,60.0,Moderate,Ticul,Mexico,20.3953,-89.5339
Indonesia,Tidore,21.0,Good,0.0,Good,13.0,Good,0.0,Good,21.0,Good,,,,
Côte d'Ivoire,Tiebissou,31.0,Good,1.0,Good,21.0,Good,0.0,Good,31.0,Good,,,,
Netherlands,Tiel,39.0,Good,1.0,Good,39.0,Good,0.0,Good,37.0,Good,Tiel,Netherlands,51.8833,5.4333
China,Tieli,47.0,Good,2.0,Good,37.0,Good,0.0,Good,47.0,Good,Tieli,China,46.95,128.05
China,Tieling,136.0,Unhealthy for Sensitive Groups,3.0,Good,136.0,Unhealthy for Sensitive Groups,3.0,Good,104.0,Unhealthy for Sensitive Groups,Tieling,China,42.2237,123.726
Belgium,Tielt,51.0,Moderate,1.0,Good,36.0,Good,3.0,Good,51.0,Moderate,Tielt,Belgium,51.0,3.3167
China,Tienchung,151.0,Unhealthy,3.0,Good,135.0,Unhealthy for Sensitive Groups,14.0,Good,151.0,Unhealthy,,,,
Belgium,Tienen,39.0,Good,1.0,Good,30.0,Good,3.0,Good,39.0,Good,Tienen,Belgium,50.8,4.9333
Mexico,Tierra Blanca,73.0,Moderate,2.0,Good,28.0,Good,3.0,Good,73.0,Moderate,,,,
Mexico,Tierra Colorada,84.0,Moderate,3.0,Good,2.0,Good,7.0,Good,84.0,Moderate,Tierra Colorada,Mexico,17.1656,-99.5264
Colombia,Tierralta,30.0,Good,1.0,Good,8.0,Good,1.0,Good,30.0,Good,Tierralta,Colombia,7.9167,-76.1667
Brazil,Tiete,48.0,Good,1.0,Good,6.0,Good,3.0,Good,48.0,Good,Tiete,Brazil,-23.1019,-47.7147
United States of America,Tiffin,52.0,Moderate,1.0,Good,23.0,Good,9.0,Good,52.0,Moderate,Tiffin,United States,41.1165,-83.1805
United States of America,Tifton,85.0,Moderate,2.0,Good,8.0,Good,9.0,Good,85.0,Moderate,Tifton,United States,31.4624,-83.5203
Philippines,Tigaon,54.0,Moderate,1.0,Good,21.0,Good,1.0,Good,54.0,Moderate,Tigaon,Philippines,13.6319,123.4975
Philippines,Tigaon,54.0,Moderate,1.0,Good,21.0,Good,1.0,Good,54.0,Moderate,Tigaon,India,21.6456,78.4576
United States of America,Tigard,47.0,Good,1.0,Good,21.0,Good,10.0,Good,47.0,Good,Tigard,United States,45.4237,-122.7845
Republic of Moldova,Tighina,57.0,Moderate,1.0,Good,38.0,Good,0.0,Good,57.0,Moderate,,,,
India,Tigri,174.0,Unhealthy,4.0,Good,174.0,Unhealthy,2.0,Good,158.0,Unhealthy,,,,
Algeria,Tigzirt,50.0,Good,4.0,Good,41.0,Good,16.0,Good,50.0,Good,Tigzirt,Algeria,36.9,4.1167
Mexico,Tihuatlan,95.0,Moderate,2.0,Good,24.0,Good,4.0,Good,95.0,Moderate,,,,
India,Tijara,177.0,Unhealthy,4.0,Good,153.0,Unhealthy,1.0,Good,177.0,Unhealthy,,,,
Mexico,Tijuana,59.0,Moderate,2.0,Good,20.0,Good,17.0,Good,59.0,Moderate,Tijuana,Mexico,32.525,-117.0333
Brazil,Tijucas,52.0,Moderate,1.0,Good,14.0,Good,4.0,Good,52.0,Moderate,Tijucas,Brazil,-27.2414,-48.6336
India,Tikamgarh,192.0,Unhealthy,1.0,Good,42.0,Good,0.0,Good,192.0,Unhealthy,Tikamgarh,India,24.7472,78.85
Nepal,Tikapur,154.0,Unhealthy,3.0,Good,148.0,Unhealthy for Sensitive Groups,0.0,Good,154.0,Unhealthy,,,,
Russian Federation,Tikhoretsk,35.0,Good,1.0,Good,35.0,Good,0.0,Good,6.0,Good,Tikhoretsk,Russia,45.8667,40.1333
Russian Federation,Tikhvin,32.0,Good,1.0,Good,32.0,Good,0.0,Good,13.0,Good,Tikhvin,Russia,59.65,33.5333
Cameroon,Tiko,110.0,Unhealthy for Sensitive Groups,4.0,Good,10.0,Good,2.0,Good,110.0,Unhealthy for Sensitive Groups,Tiko,Cameroon,4.075,9.36
India,Tikri,500.0,Hazardous,3.0,Good,47.0,Good,9.0,Good,500.0,Hazardous,,,,
Iraq,Tikrit,84.0,Moderate,1.0,Good,71.0,Moderate,0.0,Good,84.0,Moderate,Tikrit,Iraq,34.61,43.68
Netherlands,Tilburg,37.0,Good,1.0,Good,31.0,Good,2.0,Good,37.0,Good,Tilburg,Netherlands,51.55,5.0833
India,Tilhar,156.0,Unhealthy,3.0,Good,112.0,Unhealthy for Sensitive Groups,1.0,Good,156.0,Unhealthy,Tilhar,India,27.9628,79.7383
Niger,Tillabery,62.0,Moderate,2.0,Good,21.0,Good,2.0,Good,62.0,Moderate,,,,
Canada,Tilsonburg,32.0,Good,1.0,Good,32.0,Good,0.0,Good,31.0,Good,,,,
New Zealand,Timaru,13.0,Good,0.0,Good,10.0,Good,2.0,Good,13.0,Good,Timaru,New Zealand,-44.3931,171.2508
Brazil,Timbauba,25.0,Good,0.0,Good,25.0,Good,0.0,Good,20.0,Good,Timbauba,Brazil,-7.5108,-35.3178
United States of America,Timberlake,59.0,Moderate,2.0,Good,13.0,Good,9.0,Good,59.0,Moderate,Timberlake,United States,37.3167,-79.2481
Brazil,Timbiras,32.0,Good,0.0,Good,16.0,Good,0.0,Good,32.0,Good,Timbiras,Brazil,-4.255,-43.9408
Brazil,Timbo,44.0,Good,1.0,Good,12.0,Good,5.0,Good,44.0,Good,Timbo,Brazil,-26.8228,-49.2719
Romania,Timisoara,47.0,Good,1.0,Good,42.0,Good,0.0,Good,47.0,Good,Timisoara,Romania,45.7597,21.23
Algeria,Timizart,91.0,Moderate,3.0,Good,28.0,Good,18.0,Good,91.0,Moderate,Timizart,Algeria,36.8,4.2667
Canada,Timmins,56.0,Moderate,1.0,Good,33.0,Good,0.0,Good,56.0,Moderate,Timmins,Canada,48.4667,-81.3333
Brazil,Timon,67.0,Moderate,2.0,Good,4.0,Good,4.0,Good,67.0,Moderate,Timon,Brazil,-5.0939,-42.8369
Brazil,Timoteo,31.0,Good,0.0,Good,20.0,Good,0.0,Good,31.0,Good,Timoteo,Brazil,-19.5828,-42.6439
Sweden,Timra,30.0,Good,1.0,Good,30.0,Good,0.0,Good,7.0,Good,Timra,Sweden,62.4869,17.3258
Venezuela (Bolivarian Republic of),Tinaquillo,151.0,Unhealthy,3.0,Good,1.0,Good,10.0,Good,151.0,Unhealthy,Tinaquillo,Venezuela,9.9167,-68.3
United Republic of Tanzania,Tinde,19.0,Good,0.0,Good,15.0,Good,0.0,Good,19.0,Good,,,,
India,Tindivanam,106.0,Unhealthy for Sensitive Groups,2.0,Good,33.0,Good,7.0,Good,106.0,Unhealthy for Sensitive Groups,Tindivanam,India,12.2267,79.6504
India,Tindwari,174.0,Unhealthy,4.0,Good,96.0,Moderate,5.0,Good,174.0,Unhealthy,,,,
Spain,Tineo,35.0,Good,1.0,Good,29.0,Good,3.0,Good,35.0,Good,Tineo,Spain,43.3333,-6.4167
United Republic of Tanzania,Tingi,24.0,Good,0.0,Good,17.0,Good,0.0,Good,24.0,Good,,,,
Peru,Tingo Maria,36.0,Good,1.0,Good,1.0,Good,1.0,Good,36.0,Good,Tingo Maria,Peru,-9.2953,-75.9975
Côte d'Ivoire,Tingrela,31.0,Good,1.0,Good,21.0,Good,0.0,Good,31.0,Good,,,,
Tunisia,Tinjah,48.0,Good,1.0,Good,48.0,Good,1.0,Good,29.0,Good,,,,
United States of America,Tinley Park,55.0,Moderate,1.0,Good,35.0,Good,4.0,Good,55.0,Moderate,Tinley Park,United States,41.567,-87.8049
India,Tinnanur,67.0,Moderate,1.0,Good,39.0,Good,1.0,Good,67.0,Moderate,Tinnanur,India,13.1145,80.0271
France,Tinqueux,30.0,Good,1.0,Good,25.0,Good,2.0,Good,30.0,Good,Tinqueux,France,49.2509,3.9918
India,Tinsukia,40.0,Good,1.0,Good,27.0,Good,0.0,Good,40.0,Good,Tinsukia,India,27.5,95.367
United States of America,Tinton Falls,47.0,Good,1.0,Good,29.0,Good,9.0,Good,47.0,Good,Tinton Falls,United States,40.2708,-74.0949
Nicaragua,Tipitapa,31.0,Good,1.0,Good,15.0,Good,3.0,Good,31.0,Good,Tipitapa,Nicaragua,12.2,-86.1
India,Tiptur,45.0,Good,0.0,Good,21.0,Good,0.0,Good,45.0,Good,Tiptur,India,13.26,76.48
Guatemala,Tiquisate,86.0,Moderate,2.0,Good,38.0,Good,2.0,Good,86.0,Moderate,Tiquisate,Guatemala,14.2833,-91.3667
Albania,Tirana,73.0,Moderate,1.0,Good,45.0,Good,1.0,Good,73.0,Moderate,Tirana,Albania,41.3289,19.8178
Israel,Tirat Karmel,132.0,Unhealthy for Sensitive Groups,2.0,Good,42.0,Good,9.0,Good,132.0,Unhealthy for Sensitive Groups,Tirat Karmel,Israel,32.7667,34.9667
Turkey,Tire,91.0,Moderate,1.0,Good,51.0,Moderate,1.0,Good,91.0,Moderate,Tire,Turkey,38.0833,27.7333
Greece,Tirnavos,42.0,Good,1.0,Good,41.0,Good,1.0,Good,42.0,Good,,,,
India,Tirthahalli,49.0,Good,1.0,Good,14.0,Good,3.0,Good,49.0,Good,Tirthahalli,India,13.6884,75.2455
India,Tiruchchendur,53.0,Moderate,0.0,Good,29.0,Good,0.0,Good,53.0,Moderate,,,,
India,Tiruchchirappalli,121.0,Unhealthy for Sensitive Groups,3.0,Good,26.0,Good,6.0,Good,121.0,Unhealthy for Sensitive Groups,,,,
India,Tirukkattuppalli,64.0,Moderate,1.0,Good,31.0,Good,0.0,Good,64.0,Moderate,Tirukkattuppalli,India,10.51,78.57
India,Tirukkoyilur,76.0,Moderate,1.0,Good,39.0,Good,1.0,Good,76.0,Moderate,Tirukkoyilur,India,11.9675,79.2056
India,Tirumala,97.0,Moderate,2.0,Good,33.0,Good,3.0,Good,97.0,Moderate,Tirumala,India,13.6833,79.35
India,Tirumullaivasal,59.0,Moderate,1.0,Good,32.0,Good,0.0,Good,59.0,Moderate,,,,
India,Tirunelveli,61.0,Moderate,1.0,Good,22.0,Good,2.0,Good,61.0,Moderate,,,,
India,Tirupati,84.0,Moderate,0.0,Good,30.0,Good,0.0,Good,84.0,Moderate,Tirupati,India,13.65,79.42
India,Tiruppur,52.0,Moderate,0.0,Good,26.0,Good,0.0,Good,52.0,Moderate,Tiruppur,India,11.1085,77.3411
India,Tiruppuvanam,50.0,Good,1.0,Good,33.0,Good,0.0,Good,50.0,Good,Tiruppuvanam,India,9.855,78.2744
India,Tirur,71.0,Moderate,0.0,Good,24.0,Good,0.0,Good,71.0,Moderate,Tirur,India,10.9,75.92
India,Tiruttani,35.0,Good,1.0,Good,30.0,Good,1.0,Good,35.0,Good,Tiruttani,India,13.18,79.63
India,Tiruvalla,86.0,Moderate,2.0,Good,18.0,Good,4.0,Good,86.0,Moderate,Tiruvalla,India,9.3856,76.5756
India,Tiruvallur,67.0,Moderate,1.0,Good,33.0,Good,0.0,Good,67.0,Moderate,Tiruvallur,India,13.1231,79.912
India,Tiruvannamalai,68.0,Moderate,1.0,Good,35.0,Good,0.0,Good,68.0,Moderate,Tiruvannamalai,India,12.13,79.07
India,Tiruvidaimarudur,62.0,Moderate,1.0,Good,34.0,Good,0.0,Good,62.0,Moderate,,,,
India,Tiruvottiyur,107.0,Unhealthy for Sensitive Groups,2.0,Good,25.0,Good,3.0,Good,107.0,Unhealthy for Sensitive Groups,Tiruvottiyur,India,13.16,80.3
Hungary,Tiszafoldvar,37.0,Good,1.0,Good,32.0,Good,1.0,Good,37.0,Good,Tiszafoldvar,Hungary,46.9739,20.2539
Hungary,Tiszafured,60.0,Moderate,1.0,Good,50.0,Good,0.0,Good,60.0,Moderate,Tiszafured,Hungary,47.6167,20.7667
Hungary,Tiszakecske,67.0,Moderate,1.0,Good,31.0,Good,1.0,Good,67.0,Moderate,Tiszakecske,Hungary,46.9312,20.0951
Hungary,Tiszaujvaros,62.0,Moderate,1.0,Good,51.0,Moderate,0.0,Good,62.0,Moderate,Tiszaujvaros,Hungary,47.9333,21.0833
Hungary,Tiszavasvari,68.0,Moderate,1.0,Good,35.0,Good,2.0,Good,68.0,Moderate,Tiszavasvari,Hungary,47.9667,21.35
India,Titagarh,183.0,Unhealthy,4.0,Good,106.0,Unhealthy for Sensitive Groups,4.0,Good,183.0,Unhealthy,Titagarh,India,22.74,88.37
Philippines,Titay,100.0,Unhealthy for Sensitive Groups,1.0,Good,17.0,Good,0.0,Good,100.0,Unhealthy for Sensitive Groups,Titay,Philippines,7.8703,122.5594
Germany,Titisee Neustadt,79.0,Moderate,1.0,Good,27.0,Good,3.0,Good,79.0,Moderate,,,,
India,Titlagarh,158.0,Unhealthy,1.0,Good,33.0,Good,1.0,Good,158.0,Unhealthy,Titlagarh,India,20.2871,83.1466
India,Titron,160.0,Unhealthy,3.0,Good,130.0,Unhealthy for Sensitive Groups,1.0,Good,160.0,Unhealthy,,,,
Romania,Titu,54.0,Moderate,1.0,Good,45.0,Good,0.0,Good,54.0,Moderate,Titu,Romania,44.6622,25.5736
United States,Titusville,93.0,Moderate,1.0,Good,93.0,Moderate,1.0,Good,27.0,Good,Titusville,United States,28.5727,-80.8193
Senegal,Tivaouane,183.0,Unhealthy,2.0,Good,18.0,Good,3.0,Good,183.0,Unhealthy,Tivaouane,Senegal,14.95,-16.8167
United Kingdom,Tiverton,32.0,Good,1.0,Good,24.0,Good,7.0,Good,32.0,Good,Tiverton,United States,41.609,-71.1741
United Kingdom,Tiverton,32.0,Good,1.0,Good,24.0,Good,7.0,Good,32.0,Good,Tiverton,United Kingdom,50.903,-3.488
Italy,Tivoli,55.0,Moderate,1.0,Good,55.0,Moderate,0.0,Good,51.0,Moderate,Tivoli,Italy,41.9597,12.7981
Philippines,Tiwi,62.0,Moderate,1.0,Good,23.0,Good,0.0,Good,62.0,Moderate,Tiwi,Philippines,13.4585,123.6805
Mexico,Tixkokob,123.0,Unhealthy for Sensitive Groups,1.0,Good,21.0,Good,1.0,Good,123.0,Unhealthy for Sensitive Groups,Tixkokob,Mexico,21.0022,-89.3936
Mexico,Tixtla,61.0,Moderate,1.0,Good,16.0,Good,3.0,Good,61.0,Moderate,,,,
Mexico,Tizapan El Alto,37.0,Good,1.0,Good,11.0,Good,3.0,Good,37.0,Good,,,,
Mexico,Tizayuca,182.0,Unhealthy,2.0,Good,18.0,Good,10.0,Good,182.0,Unhealthy,Tizayuca,Mexico,19.8333,-98.9833
Mexico,Tizimin,109.0,Unhealthy for Sensitive Groups,1.0,Good,27.0,Good,0.0,Good,109.0,Unhealthy for Sensitive Groups,Tizimin,Mexico,21.1425,-88.1647
